-1.109346628189086914e+00,3.719489574432373047e+00,8.907552957534790039e-01,6.142525196075439453e+00
-1.099076628684997559e+00,3.780521869659423828e+00,1.162257432937622070e+00,6.061453819274902344e+00
-1.086122155189514160e+00,3.840667724609375000e+00,1.427536845207214355e+00,5.965174674987792969e+00
-1.070548534393310547e+00,3.899774551391601562e+00,1.686033964157104492e+00,5.853650093078613281e+00
-1.052425861358642578e+00,3.957690477371215820e+00,1.937246918678283691e+00,5.727015972137451172e+00
-1.031829357147216797e+00,4.014265537261962891e+00,2.180727481842041016e+00,5.585550785064697266e+00
-1.008838415145874023e+00,4.069353103637695312e+00,2.416076660156250000e+00,5.429636955261230469e+00
-9.835361242294311523e-01,4.122811317443847656e+00,2.642941474914550781e+00,5.259729385375976562e+00
-9.560089111328125000e-01,4.174502849578857422e+00,2.861007690429687500e+00,5.076325416564941406e+00
-9.263462424278259277e-01,4.224294662475585938e+00,3.069996833801269531e+00,4.879936695098876953e+00
-8.946400880813598633e-01,4.272059917449951172e+00,3.269658088684082031e+00,4.671069145202636719e+00
-8.609849214553833008e-01,4.317676067352294922e+00,3.459764480590820312e+00,4.450209617614746094e+00
-8.254773616790771484e-01,4.361025810241699219e+00,3.640106678009033203e+00,4.217814922332763672e+00
-7.882159948348999023e-01,4.401995658874511719e+00,3.810489654541015625e+00,3.974308967590332031e+00
-7.493013739585876465e-01,4.440475940704345703e+00,3.970731258392333984e+00,3.720084905624389648e+00
-7.088357210159301758e-01,4.476362705230712891e+00,4.120660781860351562e+00,3.455509424209594727e+00
-6.669230461120605469e-01,4.509552955627441406e+00,4.260122299194335938e+00,3.180932521820068359e+00
-6.236686706542968750e-01,4.539948940277099609e+00,4.388979434967041016e+00,2.896696805953979492e+00
-5.791791677474975586e-01,4.567455768585205078e+00,4.507122516632080078e+00,2.603150367736816406e+00
-5.335621833801269531e-01,4.591982364654541016e+00,4.614477634429931641e+00,2.300657510757446289e+00
-4.869256615638732910e-01,4.613440513610839844e+00,4.711019992828369141e+00,1.989611148834228516e+00
-4.393777251243591309e-01,4.631747245788574219e+00,4.796783447265625000e+00,1.670443415641784668e+00
-3.910255730152130127e-01,4.646823883056640625e+00,4.871877193450927734e+00,1.343635678291320801e+00
-3.419750928878784180e-01,4.658596515655517578e+00,4.936494827270507812e+00,1.009728908538818359e+00
-2.923296689987182617e-01,4.666996955871582031e+00,4.990927696228027344e+00,6.693338751792907715e-01
-2.421891987323760986e-01,4.671963691711425781e+00,5.035572528839111328e+00,3.231413960456848145e-01
-1.916491538286209106e-01,4.673442840576171875e+00,5.070936679840087891e+00,-2.806411311030387878e-02
-1.407993435859680176e-01,4.671388626098632812e+00,5.097640991210937500e+00,-3.833897709846496582e-01
-8.972278982400894165e-02,4.665764808654785156e+00,5.116414070129394531e+00,-7.418159246444702148e-01
-3.849474713206291199e-02,4.656545639038085938e+00,5.128084659576416016e+00,-1.102174997329711914e+00
1.281827408820390701e-02,4.643719196319580078e+00,5.133568763732910156e+00,-1.463127017021179199e+00
6.415926665067672729e-02,4.627286434173583984e+00,5.133845806121826172e+00,-1.823134660720825195e+00
1.154812201857566833e-01,4.607265472412109375e+00,5.129933834075927734e+00,-2.180436134338378906e+00
1.667473763227462769e-01,4.583693504333496094e+00,5.122853279113769531e+00,-2.533021688461303711e+00
2.179310023784637451e-01,4.556628227233886719e+00,5.113586425781250000e+00,-2.878615140914916992e+00
2.690148055553436279e-01,4.526152610778808594e+00,5.103024005889892578e+00,-3.214662551879882812e+00
3.199896514415740967e-01,4.492376327514648438e+00,5.091903686523437500e+00,-3.538334369659423828e+00
3.708527684211730957e-01,4.455437660217285156e+00,5.080742359161376953e+00,-3.846544027328491211e+00
4.216050803661346436e-01,4.415507793426513672e+00,5.069750308990478516e+00,-4.135985374450683594e+00
4.722477793693542480e-01,4.372791767120361328e+00,5.058743953704833984e+00,-4.403198242187500000e+00
5.227777361869812012e-01,4.327529907226562500e+00,5.047057151794433594e+00,-4.644662857055664062e+00
5.731826424598693848e-01,4.279995918273925781e+00,5.033466815948486328e+00,-4.856940746307373047e+00
6.234347820281982422e-01,4.230498790740966797e+00,5.016161918640136719e+00,-5.036866664886474609e+00
6.734856963157653809e-01,4.179375648498535156e+00,4.992795467376708984e+00,-5.181817054748535156e+00
7.232614755630493164e-01,4.126985073089599609e+00,4.960667133331298828e+00,-5.290050983428955078e+00
7.726606726646423340e-01,4.073698520660400391e+00,4.917048931121826172e+00,-5.361102581024169922e+00
8.215562701225280762e-01,4.019883632659912109e+00,4.859616279602050781e+00,-5.396116733551025391e+00
8.698017597198486328e-01,3.965887069702148438e+00,4.786855220794677734e+00,-5.397983551025390625e+00
9.172405004501342773e-01,3.912019729614257812e+00,4.698284626007080078e+00,-5.371135234832763672e+00
9.637163281440734863e-01,3.858541965484619141e+00,4.594408512115478516e+00,-5.321014881134033203e+00
1.009081721305847168e+00,3.805657625198364258e+00,4.476452827453613281e+00,-5.253379821777343750e+00
1.053203701972961426e+00,3.753514528274536133e+00,4.346022129058837891e+00,-5.173675060272216797e+00
1.095966219902038574e+00,3.702208518981933594e+00,4.204816341400146484e+00,-5.086625576019287109e+00
1.137269616127014160e+00,3.651793479919433594e+00,4.054454326629638672e+00,-4.996067523956298828e+00
1.177029728889465332e+00,3.602288961410522461e+00,3.896395921707153320e+00,-4.904960155487060547e+00
1.215176105499267578e+00,3.553688764572143555e+00,3.731927156448364258e+00,-4.815489768981933594e+00
1.251650691032409668e+00,3.505968332290649414e+00,3.562173366546630859e+00,-4.729206562042236328e+00
1.286405324935913086e+00,3.459090471267700195e+00,3.388121604919433594e+00,-4.647156715393066406e+00
1.319401621818542480e+00,3.413008928298950195e+00,3.210639715194702148e+00,-4.569996356964111328e+00
1.350609302520751953e+00,3.367672920227050781e+00,3.030493974685668945e+00,-4.498080730438232422e+00
1.380004882812500000e+00,3.323029518127441406e+00,2.848359823226928711e+00,-4.431536674499511719e+00
1.407571792602539062e+00,3.279024600982666016e+00,2.664830923080444336e+00,-4.370315551757812500e+00
1.433298587799072266e+00,3.235605955123901367e+00,2.480424880981445312e+00,-4.314234733581542969e+00
1.457178950309753418e+00,3.192723751068115234e+00,2.295590162277221680e+00,-4.263009548187255859e+00
1.479210257530212402e+00,3.150330781936645508e+00,2.110709667205810547e+00,-4.216278553009033203e+00
1.499394059181213379e+00,3.108384609222412109e+00,1.926106333732604980e+00,-4.173621177673339844e+00
1.517734289169311523e+00,3.066846370697021484e+00,1.742048740386962891e+00,-4.134574890136718750e+00
1.534237504005432129e+00,3.025682687759399414e+00,1.558755397796630859e+00,-4.098645687103271484e+00
1.548912525177001953e+00,2.984864711761474609e+00,1.376401305198669434e+00,-4.065319538116455078e+00
1.561769127845764160e+00,2.944369316101074219e+00,1.195122241973876953e+00,-4.034070968627929688e+00
1.572818875312805176e+00,2.904178142547607422e+00,1.015020847320556641e+00,-4.004368782043457031e+00
1.582073807716369629e+00,2.864278554916381836e+00,8.361713290214538574e-01,-3.975683212280273438e+00
1.589546680450439453e+00,2.824662923812866211e+00,6.586244106292724609e-01,-3.947490692138671875e+00
1.595250725746154785e+00,2.785328865051269531e+00,4.824119806289672852e-01,-3.919278860092163086e+00
1.599199414253234863e+00,2.746279001235961914e+00,3.075508177280426025e-01,-3.890548467636108398e+00
1.601406216621398926e+00,2.707521200180053711e+00,1.340464055538177490e-01,-3.860818386077880859e+00
1.601884841918945312e+00,2.669067621231079102e+00,-3.810406103730201721e-02,-3.829626321792602539e+00
1.600648641586303711e+00,2.630934953689575195e+00,-2.089090496301651001e-01,-3.796531677246093750e+00
1.597711086273193359e+00,2.593144655227661133e+00,-3.783805370330810547e-01,-3.761115074157714844e+00
1.593085408210754395e+00,2.555721759796142578e+00,-5.465323925018310547e-01,-3.722980022430419922e+00
1.586784839630126953e+00,2.518695354461669922e+00,-7.133788466453552246e-01,-3.681750774383544922e+00
1.578822135925292969e+00,2.482098102569580078e+00,-8.789336681365966797e-01,-3.637071609497070312e+00
1.569210410118103027e+00,2.445966482162475586e+00,-1.043209314346313477e+00,-3.588605403900146484e+00
1.557962179183959961e+00,2.410339832305908203e+00,-1.206216216087341309e+00,-3.536028623580932617e+00
1.545090317726135254e+00,2.375260591506958008e+00,-1.367962241172790527e+00,-3.479029417037963867e+00
1.530607104301452637e+00,2.340775012969970703e+00,-1.528452157974243164e+00,-3.417303323745727539e+00
1.514525413513183594e+00,2.306931495666503906e+00,-1.687686681747436523e+00,-3.350547313690185547e+00
1.496857643127441406e+00,2.273781776428222656e+00,-1.845661878585815430e+00,-3.278455972671508789e+00
1.477616429328918457e+00,2.241381168365478516e+00,-2.002367973327636719e+00,-3.200715541839599609e+00
1.456814527511596680e+00,2.209787368774414062e+00,-2.157787799835205078e+00,-3.116999387741088867e+00
1.434465050697326660e+00,2.179062128067016602e+00,-2.311895370483398438e+00,-3.026962995529174805e+00
1.410581111907958984e+00,2.149270534515380859e+00,-2.464653968811035156e+00,-2.930239200592041016e+00
1.385176658630371094e+00,2.120481014251708984e+00,-2.616014957427978516e+00,-2.826435089111328125e+00
1.358265757560729980e+00,2.092766761779785156e+00,-2.765913486480712891e+00,-2.715129613876342773e+00
1.329863429069519043e+00,2.066205024719238281e+00,-2.914269208908081055e+00,-2.595871448516845703e+00
1.299985766410827637e+00,2.040877342224121094e+00,-3.060981512069702148e+00,-2.468179464340209961e+00
1.268649697303771973e+00,2.016871213912963867e+00,-3.205929994583129883e+00,-2.331544876098632812e+00
1.235873579978942871e+00,1.994278073310852051e+00,-3.348971366882324219e+00,-2.185433864593505859e+00
1.201677203178405762e+00,1.973195910453796387e+00,-3.489939928054809570e+00,-2.029293060302734375e+00
1.166082262992858887e+00,1.953727602958679199e+00,-3.628647327423095703e+00,-1.862556219100952148e+00
1.129112482070922852e+00,1.935981988906860352e+00,-3.764883756637573242e+00,-1.684653997421264648e+00
1.090793609619140625e+00,1.920073628425598145e+00,-3.898420333862304688e+00,-1.495022654533386230e+00
1.051153898239135742e+00,1.906122446060180664e+00,-4.029014587402343750e+00,-1.293117046356201172e+00
1.010223984718322754e+00,1.894253969192504883e+00,-4.156413555145263672e+00,-1.078422904014587402e+00
9.680371284484863281e-01,1.884598255157470703e+00,-4.280364990234375000e+00,-8.504701852798461914e-01
9.246289730072021484e-01,1.877290129661560059e+00,-4.400622367858886719e+00,-6.088480353355407715e-01
8.800377249717712402e-01,1.872467994689941406e+00,-4.516959667205810547e+00,-3.532196283340454102e-01
8.343034982681274414e-01,1.870273232460021973e+00,-4.629179000854492188e+00,-8.333834260702133179e-02
7.874683737754821777e-01,1.870849251747131348e+00,-4.737126350402832031e+00,2.009347826242446899e-01
7.395755648612976074e-01,1.874339938163757324e+00,-4.840702533721923828e+00,4.996113777160644531e-01
6.906690597534179688e-01,1.880889058113098145e+00,-4.939874649047851562e+00,8.125529885292053223e-01
6.407926082611083984e-01,1.890637516975402832e+00,-5.034688949584960938e+00,1.139443755149841309e+00
5.899893641471862793e-01,1.903722643852233887e+00,-5.125274658203125000e+00,1.479757785797119141e+00
5.383005142211914062e-01,1.920274972915649414e+00,-5.211853027343750000e+00,1.832719564437866211e+00
4.857646226882934570e-01,1.940415740013122559e+00,-5.294734477996826172e+00,2.197256803512573242e+00
4.324168264865875244e-01,1.964254021644592285e+00,-5.374311923980712891e+00,2.571945905685424805e+00
3.782878816127777100e-01,1.991882443428039551e+00,-5.451048851013183594e+00,2.954951286315917969e+00
3.234036266803741455e-01,2.023373126983642578e+00,-5.525453090667724609e+00,3.343958854675292969e+00
2.677848637104034424e-01,2.058772087097167969e+00,-5.598040580749511719e+00,3.736111164093017578e+00
2.114472985267639160e-01,2.098094463348388672e+00,-5.669283390045166016e+00,4.127943515777587891e+00
1.544024944305419922e-01,2.141316413879394531e+00,-5.739533424377441406e+00,4.515333175659179688e+00
9.665945917367935181e-02,2.188370227813720703e+00,-5.808924198150634766e+00,4.893465518951416016e+00
3.822755068540573120e-02,2.239136457443237305e+00,-5.877236366271972656e+00,5.256820678710937500e+00
-2.087925188243389130e-02,2.293437004089355469e+00,-5.943724632263183594e+00,5.599195957183837891e+00
-8.063603937625885010e-02,2.351027965545654297e+00,-6.006914138793945312e+00,5.913762569427490234e+00
-1.409985572099685669e-01,2.411595106124877930e+00,-6.064373970031738281e+00,6.193186283111572266e+00
-2.018926888704299927e-01,2.474749088287353516e+00,-6.112551212310791016e+00,6.429858684539794922e+00
-2.632032036781311035e-01,2.540024757385253906e+00,-6.146793842315673828e+00,6.616351127624511719e+00
-3.247643113136291504e-01,2.606887102127075195e+00,-6.161779403686523438e+00,6.746223926544189453e+00
-3.863576054573059082e-01,2.674746036529541016e+00,-6.152484893798828125e+00,6.815245628356933594e+00
-4.477213621139526367e-01,2.742985963821411133e+00,-6.115515232086181641e+00,6.822695255279541016e+00
-5.085727572441101074e-01,2.811005592346191406e+00,-6.050129413604736328e+00,6.772024631500244141e+00
-5.686355233192443848e-01,2.878256082534790039e+00,-5.958302974700927734e+00,6.670284271240234375e+00
-6.276631951332092285e-01,2.944271087646484375e+00,-5.843828678131103516e+00,6.526543140411376953e+00
-6.854513287544250488e-01,3.008678197860717773e+00,-5.711120605468750000e+00,6.350193500518798828e+00
-7.418387532234191895e-01,3.071195125579833984e+00,-5.564340114593505859e+00,6.149830818176269531e+00
-7.967030405998229980e-01,3.131619453430175781e+00,-5.407002925872802734e+00,5.932809829711914062e+00
-8.499531149864196777e-01,3.189816236495971680e+00,-5.241932392120361328e+00,5.705224990844726562e+00
-9.015233516693115234e-01,3.245705604553222656e+00,-5.071353435516357422e+00,5.472071647644042969e+00
-9.513677358627319336e-01,3.299252986907958984e+00,-4.897027015686035156e+00,5.237429618835449219e+00
-9.994561076164245605e-01,3.350460529327392578e+00,-4.720360279083251953e+00,5.004624843597412109e+00
-1.045771002769470215e+00,3.399360656738281250e+00,-4.542494297027587891e+00,4.776354312896728516e+00
-1.090305089950561523e+00,3.446009874343872070e+00,-4.364360332489013672e+00,4.554779529571533203e+00
-1.133059859275817871e+00,3.490484237670898438e+00,-4.186725139617919922e+00,4.341606140136718750e+00
-1.174043416976928711e+00,3.532874345779418945e+00,-4.010217666625976562e+00,4.138143539428710938e+00
-1.213269710540771484e+00,3.573282718658447266e+00,-3.835349082946777344e+00,3.945360660552978516e+00
-1.250757217407226562e+00,3.611819505691528320e+00,-3.662532329559326172e+00,3.763931989669799805e+00
-1.286528229713439941e+00,3.648600578308105469e+00,-3.492091655731201172e+00,3.594280242919921875e+00
-1.320607781410217285e+00,3.683745145797729492e+00,-3.324275016784667969e+00,3.436614036560058594e+00
-1.353023171424865723e+00,3.717372894287109375e+00,-3.159263610839843750e+00,3.290958881378173828e+00
-1.383802890777587891e+00,3.749603986740112305e+00,-2.997180700302124023e+00,3.157188892364501953e+00
-1.412976741790771484e+00,3.780555486679077148e+00,-2.838099002838134766e+00,3.035050153732299805e+00
-1.440575003623962402e+00,3.810342550277709961e+00,-2.682047843933105469e+00,2.924184799194335938e+00
-1.466627836227416992e+00,3.839075326919555664e+00,-2.529020547866821289e+00,2.824148654937744141e+00
-1.491165280342102051e+00,3.866859912872314453e+00,-2.378979921340942383e+00,2.734430074691772461e+00
-1.514217138290405273e+00,3.893796443939208984e+00,-2.231864213943481445e+00,2.654463052749633789e+00
-1.535812139511108398e+00,3.919979572296142578e+00,-2.087591409683227539e+00,2.583641529083251953e+00
-1.555978178977966309e+00,3.945497751235961914e+00,-1.946064949035644531e+00,2.521330595016479492e+00
-1.574742197990417480e+00,3.970432519912719727e+00,-1.807176470756530762e+00,2.466876983642578125e+00
-1.592130064964294434e+00,3.994859218597412109e+00,-1.670810461044311523e+00,2.419618606567382812e+00
-1.608166456222534180e+00,4.018846511840820312e+00,-1.536846399307250977e+00,2.378892898559570312e+00
-1.622874617576599121e+00,4.042456626892089844e+00,-1.405162215232849121e+00,2.344044923782348633e+00
-1.636276841163635254e+00,4.065744876861572266e+00,-1.275635838508605957e+00,2.314434289932250977e+00
-1.648394107818603516e+00,4.088760852813720703e+00,-1.148147463798522949e+00,2.289441585540771484e+00
-1.659246206283569336e+00,4.111546993255615234e+00,-1.022580504417419434e+00,2.268474817276000977e+00
-1.668851733207702637e+00,4.134141921997070312e+00,-8.988227844238281250e-01,2.250973224639892578e+00
-1.677228331565856934e+00,4.156576633453369141e+00,-7.767670154571533203e-01,2.236411809921264648e+00
-1.684392452239990234e+00,4.178878307342529297e+00,-6.563115715980529785e-01,2.224305629730224609e+00
-1.690359592437744141e+00,4.201069355010986328e+00,-5.373600125312805176e-01,2.214210987091064453e+00
-1.695144295692443848e+00,4.223167896270751953e+00,-4.198214113712310791e-01,2.205728054046630859e+00
-1.698760390281677246e+00,4.245187759399414062e+00,-3.036096990108489990e-01,2.198501110076904297e+00
-1.701220631599426270e+00,4.267140865325927734e+00,-1.886435747146606445e-01,2.192218780517578125e+00
-1.702537178993225098e+00,4.289034843444824219e+00,-7.484585046768188477e-02,2.186613082885742188e+00
-1.702721238136291504e+00,4.310874462127685547e+00,3.785699605941772461e-02,2.181457519531250000e+00
-1.701783418655395508e+00,4.332664489746093750e+00,1.495352685451507568e-01,2.176565170288085938e+00
-1.699733734130859375e+00,4.354406356811523438e+00,2.602564692497253418e-01,2.171786308288574219e+00
-1.696581244468688965e+00,4.376100540161132812e+00,3.700857460498809814e-01,2.167004585266113281e+00
-1.692334771156311035e+00,4.397746086120605469e+00,4.790860414505004883e-01,2.162132740020751953e+00
-1.687002182006835938e+00,4.419342517852783203e+00,5.873185396194458008e-01,2.157110929489135742e+00
-1.680590748786926270e+00,4.440887928009033203e+00,6.948425173759460449e-01,2.151899814605712891e+00
-1.673107504844665527e+00,4.462379932403564453e+00,8.017158508300781250e-01,2.146478652954101562e+00
-1.664558410644531250e+00,4.483816623687744141e+00,9.079945683479309082e-01,2.140839815139770508e+00
-1.654949307441711426e+00,4.505196094512939453e+00,1.013733386993408203e+00,2.134985208511352539e+00
-1.644285440444946289e+00,4.526515483856201172e+00,1.118985295295715332e+00,2.128921270370483398e+00
-1.632571101188659668e+00,4.547773838043212891e+00,1.223801732063293457e+00,2.122654914855957031e+00
-1.619810581207275391e+00,4.568967819213867188e+00,1.328232765197753906e+00,2.116190433502197266e+00
-1.606007575988769531e+00,4.590096950531005859e+00,1.432327032089233398e+00,2.109523296356201172e+00
-1.591165065765380859e+00,4.611157894134521484e+00,1.536131381988525391e+00,2.102638244628906250e+00
